"","gsector","datadate","Mkt.Cap"
"935",15,20160621,403422331995
"936",15,20160622,402781015595
"937",15,20160623,415738666697.5
"938",15,20160624,389482458642.5
"939",15,20160627,376330629740
"940",15,20160628,385808007150
"941",15,20160629,393718962972.5
"942",15,20160630,403725486525
"943",15,20160701,403750998266.5
"944",15,20160705,394233863605
"945",15,20160706,397628724335
"946",15,20160707,392385545500
"947",15,20160708,408193824200.8
"948",15,20160711,412613852210.8
"949",15,20160712,424918501050
"950",15,20160713,426271009120
"951",15,20160714,428451216500
"952",15,20160715,425466255690.8
"953",15,20160718,424956172350.8
"954",15,20160719,409735708800
"955",15,20160720,407514439887.5
"956",15,20160721,412257935436.4
"957",15,20160722,410120343513.3
"958",15,20160725,408023813260
"959",15,20160726,417863449260
"960",15,20160727,422132347919.1
"961",15,20160728,420688166640
"962",15,20160729,420542571120
"963",15,20160801,418701190522.5
"964",15,20160802,419188250060
"965",15,20160803,423446683427.5
"966",15,20160804,426274846850
"967",15,20160805,431259479310
"968",15,20160808,436136231782.5
"969",15,20160809,434368330178.3
"970",15,20160810,430748366438.3
"971",15,20160811,434344024800
"972",15,20160812,426686670190
"973",15,20160815,430501311660
"974",15,20160816,435398236520
"975",15,20160817,437688204050
"976",15,20160818,444964347740
"977",15,20160819,440070308645
"978",15,20160822,436144160210
"979",15,20160823,445806382890
"980",15,20160824,439872121270
"981",15,20160825,441148219970
"982",15,20160826,437993520760
"983",15,20160829,440589980230
"984",15,20160830,434737137370
"985",15,20160831,422258409320
"986",15,20160901,425528174405
"987",15,20160902,431088384995
"988",15,20160906,436066796535
"989",15,20160907,431913144835
"990",15,20160908,432936432055
"991",15,20160909,424915857775
"992",15,20160912,424888209000
"993",15,20160913,411797643130
"994",15,20160914,415986724000
"995",15,20160915,419762426470
"996",15,20160916,415726033840
"997",15,20160919,421562333190
"998",15,20160920,423954018910
"999",15,20160921,434485408550
"1000",15,20160922,438736601950
"1001",15,20160923,437987708430
"1002",15,20160926,437737902010
"1003",15,20160927,439001485980
"1004",15,20160928,449719026730
"1005",15,20160929,452197385080
"1006",15,20160930,455736479866.5
"1007",15,20161003,456108626276.5
"1008",15,20161004,452114389260
"1009",15,20161005,457365855740
"1010",15,20161006,456537115260
"1011",15,20161007,455986639690
"1012",15,20161010,463027976437.5
"1013",15,20161011,452711831570
"1014",15,20161012,452920531290
"1015",15,20161013,443363214600
"1016",15,20161014,443858874330
"1017",15,20161017,442945095175
"1018",15,20161018,449503703345
"1019",15,20161019,452213969800
"1020",15,20161020,452694490100
"1021",15,20161021,455206388757.5
"1022",15,20161024,456708160040
"1023",15,20161025,461874368580
"1024",15,20161026,460302827185
"1025",15,20161027,457018844996.3
"1026",15,20161028,457644590426.3
"1027",15,20161031,458795794405
"1028",15,20161101,456460950635
"1029",15,20161102,452424390305
"1030",15,20161103,450565604450
"1031",15,20161104,446142725930
"1032",15,20161107,463159906940
"1033",15,20161108,473544541067.5
"1034",15,20161109,486240105140
"1035",15,20161110,493854138494.4
"1036",15,20161111,488156059424.4
"1037",15,20161114,489404644874.4
"1038",15,20161115,475025568420
"1039",15,20161116,469047256110
"1040",15,20161117,472041653400
"1041",15,20161118,467028490860
"1042",15,20161121,476299009257.5
"1043",15,20161122,494283466520
"1044",15,20161123,498750333910
"1045",15,20161125,498841626435
"1046",15,20161128,499333421565
"1047",15,20161129,492153800255
"1048",15,20161130,491007940410
"1049",15,20161201,492904844760
"1050",15,20161202,495109851290
"1051",15,20161205,502495081020
"1052",15,20161206,499253952630
"1053",15,20161207,512525686355.8
"1054",15,20161208,514055522590
"1055",15,20161209,509172365530
"1056",15,20161212,519068808150.5
"1057",15,20161213,511398219030
"1058",15,20161214,502373141100
"1059",15,20161215,500018379660
"1060",15,20161216,490502925930
"1061",15,20161219,485547964600
"1062",15,20161220,489026885210
"1063",15,20161221,487801388330
"1064",15,20161222,480954411215
"1065",15,20161223,478382932850
"1066",15,20161227,481137257810
"1067",15,20161228,486281035350
"1068",15,20161229,483802616780
"1069",15,20161230,479136064280
"1070",15,20170103,490431372962.5
"1071",15,20170104,492683017107.5
"1072",15,20170105,493799890570
"1073",15,20170106,488839692640
"1074",15,20170109,489190751220
"1075",15,20170110,506674247377.5
"1076",15,20170111,514438374740
"1077",15,20170112,520108237927.5
"1078",15,20170113,520474670367.5
"1079",15,20170117,520400677307.5
"1080",15,20170118,524110679670
"1081",15,20170119,522133859890
"1082",15,20170120,523063903130
"1083",15,20170123,527769978850
"1084",15,20170124,544205338455
"1085",15,20170125,545933941910
"1086",15,20170126,541959720110
"1087",15,20170127,541664563220
"1088",15,20170130,532812981592.5
"1089",15,20170131,535907359660
"1090",15,20170201,540467860694
"1091",15,20170202,533260049310
"1092",15,20170203,521897467890
"1093",15,20170206,519693410880
"1094",15,20170207,516496088920.5
"1095",15,20170208,513708582240.5
"1096",15,20170209,522548869872.5
"1097",15,20170210,533089184542.5
"1098",15,20170213,543430861300
"1099",15,20170214,543115006810
"1100",15,20170215,544015821463
"1101",15,20170216,545698772758.3
"1102",15,20170217,541612289588.3
"1103",15,20170221,546259616740
"1104",15,20170222,538824138973.3
"1105",15,20170223,529581938800
"1106",15,20170224,521169999082.5
"1107",15,20170227,524230017322.5
"1108",15,20170228,517329292147.5
"1109",15,20170301,530427102080
"1110",15,20170302,519332066660
"1111",15,20170303,525788303360
"1112",15,20170306,519756940230
"1113",15,20170307,517921168630
"1114",15,20170308,506499218570
"1115",15,20170309,498891087290
"1116",15,20170310,498699159397.5
"1117",15,20170313,507156678078.3
"1118",15,20170314,502880322040
"1119",15,20170315,524590123340
"1120",15,20170316,522222989397.5
"1121",15,20170317,523649365360
"1122",15,20170320,526617488750
"1123",15,20170321,507946040360
"1124",15,20170322,509181196610
"1125",15,20170323,508044399407.5
"1126",15,20170324,503605103257.5
"1127",15,20170327,499152904557.5
"1128",15,20170328,507768848278.3
"1129",15,20170329,510173962655.8
"1130",15,20170330,510274195462.5
"1131",15,20170331,504452172370.8
"1132",15,20170403,502923560250
"1133",15,20170404,507610323660
"1134",15,20170405,507113526490
"1135",15,20170406,509928194862.5
"1136",15,20170407,508832947290
"1137",15,20170410,516545920507.5
"1138",15,20170411,519106922670
"1139",15,20170412,501070272135
"1140",15,20170413,496444596555
"1141",15,20170417,499455460310
"1142",15,20170418,491473630500
"1143",15,20170419,490860255190
"1144",15,20170420,498882686240
"1145",15,20170421,496052964870
"1146",15,20170424,503282764167.5
"1147",15,20170425,508056723290
"1148",15,20170426,505076725080
"1149",15,20170427,495062701050
"1150",15,20170428,499497460975.8
"1151",15,20170501,501836958140
"1152",15,20170502,499009450330
"1153",15,20170503,486026088430
"1154",15,20170504,482426860160
"1155",15,20170505,491918535370
"1156",15,20170508,485599230630
"1157",15,20170509,489223412400
"1158",15,20170510,494087012977.5
"1159",15,20170511,494237111597.5
"1160",15,20170512,495260965080
"1161",15,20170515,500507501553.3
"1162",15,20170516,505561415650
"1163",15,20170517,497117755662.5
"1164",15,20170518,497869456385
"1165",15,20170519,508297552750
"1166",15,20170522,510369395270
"1167",15,20170523,507018114890
"1168",15,20170524,507501796970
"1169",15,20170525,505309136780
"1170",15,20170526,503822214090.9
"1171",15,20170530,505466189802.5
"1172",15,20170531,499203218682.5
"1173",15,20170601,502204837575
"1174",15,20170602,505081744835
"1175",15,20170605,500162706705
"1176",15,20170606,503100159790
"1177",15,20170607,501224221045
"1178",15,20170608,506840714640
"1179",15,20170609,507288037044
"1180",15,20170612,502635365200
"1181",15,20170613,508016401420
"1182",15,20170614,501175932370
"1183",15,20170615,496353807704
"1184",15,20170616,497901558533.3
"1185",15,20170619,501200927152.5
"1186",15,20170620,490451043733.1
"1187",15,20170621,487188921425
"1188",15,20170622,489715039058.9
"1189",15,20170623,491146536492
"1190",15,20170626,491294021522
"1191",15,20170627,495888765447.5
"1192",15,20170628,505975878590
"1193",15,20170629,505466830080
"1194",15,20170630,507337541940
"1195",15,20170703,515661782050
"1196",15,20170705,514760500420
"1197",15,20170706,517002899040
"1198",15,20170707,521322623822.5
"1199",15,20170710,527062057050
"1200",15,20170711,530347623275
"1201",15,20170712,536414182922.5
"1202",15,20170713,535780856640
"1203",15,20170714,543074153822.5
"1204",15,20170717,545213791600
"1205",15,20170718,543696849635.8
"1206",15,20170719,547517616335.8
"1207",15,20170720,541643317140
"1208",15,20170721,537232904260
"1209",15,20170724,537602227390
"1210",15,20170725,552145277090
"1211",15,20170726,554181139020
"1212",15,20170727,553046129030
"1213",15,20170728,555037030870
"1214",15,20170731,559648301015
"1215",15,20170801,558090596880
"1216",15,20170802,555809100542.5
"1217",15,20170803,552486261422.5
"1218",15,20170804,556903619992.5
"1219",15,20170807,564188925720
"1220",15,20170808,558218914307.5
"1221",15,20170809,554686657480
"1222",15,20170810,548232660082.5
"1223",15,20170811,543712908235
"1224",15,20170814,547364732020
"1225",15,20170815,542473396360
"1226",15,20170816,573155576270
"1227",15,20170817,563009435722.5
"1228",15,20170818,565158221962.5
"1229",15,20170821,568860843575
"1230",15,20170822,575002215085
"1231",15,20170823,579421970815
"1232",15,20170824,582259150340
"1233",15,20170825,589279676497.6
"1234",15,20170828,591831190370
"1235",15,20170829,592401984842.5
"1236",15,20170830,589840088290
"1237",15,20170831,599201919930
"1238",15,20170901,682416697820
"1239",15,20170905,676603288260
"1240",15,20170906,679975864900
"1241",15,20170907,677649831892.5
"1242",15,20170908,665716956740
"1243",15,20170911,678669951302.5
"1244",15,20170912,685563315487
"1245",15,20170913,679997502120
"1246",15,20170914,674334064410.8
"1247",15,20170915,670308200180.8
"1248",15,20170918,673491984050.8
"1249",15,20170919,673723755217.5
"1250",15,20170920,671444629240
"1251",15,20170921,668757830310
"1252",15,20170922,668205743680
"1253",15,20170925,662552742390
"1254",15,20170926,655327351573.3
"1255",15,20170927,656509743180
"1256",15,20170928,655308447500
"1257",15,20170929,656308035760
"1258",15,20171002,663350255860
"1259",15,20171003,667074177280
"1260",15,20171004,668486818275
"1261",15,20171005,669883822625
"1262",15,20171006,671163761440
"1263",15,20171009,668050376932.5
"1264",15,20171010,670399197760
"1265",15,20171011,668398897139
"1266",15,20171012,667144026720
"1267",15,20171013,681812746017.7
"1268",15,20171016,683100884517.7
"1269",15,20171017,680494164250
"1270",15,20171018,670674237240
"1271",15,20171019,671673255490
"1272",15,20171020,671727694270
"1273",15,20171023,670236874670
"1274",15,20171024,674670336550
"1275",15,20171025,666585300125
"1276",15,20171026,673682109465
"1277",15,20171027,671177200460
"1278",15,20171030,668049781930
"1279",15,20171031,670844761420
"1280",15,20171101,684112566845.5
"1281",15,20171102,687912762997.5
"1282",15,20171103,679114202640
"1283",15,20171106,689158283310
"1284",15,20171107,689416385530
"1285",15,20171108,694396695780
"1286",15,20171109,682472268955
"1287",15,20171110,680305651880
"1288",15,20171113,682187982858.3
"1289",15,20171114,667637337588.3
"1290",15,20171115,663996533253.3
"1291",15,20171116,670586898712.5
"1292",15,20171117,672246422520
"1293",15,20171120,672117369942.5
"1294",15,20171121,679467071180
"1295",15,20171122,683842903380
"1296",15,20171124,688621123790
"1297",15,20171127,681803157475
"1298",15,20171128,687812364782.5
"1299",15,20171129,686197413173.2
"1300",15,20171130,685420293653.2
"1301",15,20171201,686154200272.5
"1302",15,20171204,693188134150
"1303",15,20171205,684230081317.3
"1304",15,20171206,680126305290
"1305",15,20171207,677595081700
"1306",15,20171208,677762531600
"1307",15,20171211,682297087320
"1308",15,20171212,685116806200
"1309",15,20171213,689255868832.5
"1310",15,20171214,685953586725
"1311",15,20171215,692324077405
"1312",15,20171218,703309617480
"1313",15,20171219,701354974958
"1314",15,20171220,707943754218
"1315",15,20171221,717594123639
"1316",15,20171222,717263833769
"1317",15,20171226,718239732309
"1318",15,20171227,722300446740
"1319",15,20171228,730929257400
"1320",15,20171229,728242636072.5
"1321",15,20180102,745843475140
"1322",15,20180103,751347828340
"1323",15,20180104,756557019650
"1324",15,20180105,762687342450
"1325",15,20180108,767288114640
"1326",15,20180109,770873505890
"1327",15,20180110,767169349515
"1328",15,20180111,780432649640
"1329",15,20180112,788781920345.8
"1330",15,20180116,772937694585
"1331",15,20180117,779071248127.5
"1332",15,20180118,778033790740
"1333",15,20180119,778812870980
"1334",15,20180122,780137604032.5
"1335",15,20180123,770157030300
"1336",15,20180124,779180871805
"1337",15,20180125,777130302267.5
"1338",15,20180126,784754699700
"1339",15,20180129,778110021165
"1340",15,20180130,771371462730.8
"1341",15,20180131,774219378090
"1342",15,20180201,771554376660
"1343",15,20180202,746564784340
"1344",15,20180205,725924762840
"1345",15,20180206,748109173107.5
"1346",15,20180207,732994336757.5
"1347",15,20180208,707458360390
"1348",15,20180209,723030145540
"1349",15,20180212,738258205560
"1350",15,20180213,745641743332.5
"1351",15,20180214,767102868840
"1352",15,20180215,774870813680
"1353",15,20180216,764895025400
"1354",15,20180220,747429082820
"1355",15,20180221,740892572650
"1356",15,20180222,753591227045.8
"1357",15,20180223,763164435295.8
"1358",15,20180226,773471843175
"1359",15,20180227,759910285215
"1360",15,20180228,739272679385
"1361",15,20180301,727299922275
"1362",15,20180302,715307298840
"1363",15,20180305,723547218410
"1364",15,20180306,733930414230
"1365",15,20180307,726545080650
"1366",15,20180308,719176669225
"1367",15,20180309,730452077990
"1368",15,20180312,731319643990
"1369",15,20180313,725865409350
"1370",15,20180314,723819476510
"1371",15,20180315,720231846650
"1372",15,20180316,722638518590
"1373",15,20180319,704977258290
"1374",15,20180320,707033299807.5
"1375",15,20180321,723280068990
"1376",15,20180322,698175510208.8
"1377",15,20180323,688744670438.8
"1378",15,20180326,701232570974.3
"1379",15,20180327,691726820472.5
"1380",15,20180328,685890354102.5
"1381",15,20180329,697839849740
"1382",15,20180402,686308162640
